match_id,season,start_date,venue,inning,ball,batting_team,bowling_team,batsman,non_striker,bowler,batsman_runs,extras,wides,noballs,byes,legbyes,penalty,dismissal_kind2,player_dismissed,is_wkt,total_runs,over,is_dot,is_one,is_two,is_three,is_four,is_six,bowler_wkt,bat_fantasy_pts,ball_fantasy_pts,batting_style,bowling_style,bowling_pace_spin,ball_speed,line,length,shot,fielder_name
1432422,2024,10/3/2024,Sharjah Cricket Stadium,1,17.5,Bangladesh,Scotland,Nigar Sultana Joty,Mst. Ritu Moni,Saskia Horley,1,0,0,0,0,0,0,,,0,1,18,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm offbreak,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,1,17.6,Bangladesh,Scotland,Mst. Ritu Moni,Nigar Sultana Joty,Saskia Horley,0,0,0,0,0,0,0,stumped,Mst. Ritu Moni,1,0,18,1,0,0,0,0,0,0,0,25,Right-hand bat,right arm offbreak,Spin,,,,,Sarah Bryce
1432422,2024,10/3/2024,Sharjah Cricket Stadium,1,18.1,Bangladesh,Scotland,Nigar Sultana Joty,Fahima Khatun,Kathryn Bryce,0,0,0,0,0,0,0,,,0,0,19,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,1,18.2,Bangladesh,Scotland,Nigar Sultana Joty,Fahima Khatun,Kathryn Bryce,1,0,0,0,0,0,0,,,0,1,19,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,1,18.3,Bangladesh,Scotland,Fahima Khatun,Nigar Sultana Joty,Kathryn Bryce,4,0,0,0,0,0,0,,,0,4,19,0,0,0,0,1,0,0,5,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,1,18.4,Bangladesh,Scotland,Fahima Khatun,Nigar Sultana Joty,Kathryn Bryce,1,0,0,0,0,0,0,,,0,1,19,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,1,18.5,Bangladesh,Scotland,Nigar Sultana Joty,Fahima Khatun,Kathryn Bryce,0,0,0,0,0,0,0,,,0,0,19,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,1,18.6,Bangladesh,Scotland,Nigar Sultana Joty,Fahima Khatun,Kathryn Bryce,3,0,0,0,0,0,0,,,0,3,19,0,0,0,1,0,0,0,3,4,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,1,19.1,Bangladesh,Scotland,Nigar Sultana Joty,Fahima Khatun,Saskia Horley,1,0,0,0,0,0,0,,,0,1,20,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm offbreak,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,1,19.2,Bangladesh,Scotland,Fahima Khatun,Nigar Sultana Joty,Saskia Horley,4,0,0,0,0,0,0,,,0,4,20,0,0,0,0,1,0,0,5,0,Right-hand bat,right arm offbreak,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,1,19.3,Bangladesh,Scotland,Fahima Khatun,Nigar Sultana Joty,Saskia Horley,0,0,0,0,0,0,0,,,0,0,20,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm offbreak,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,1,19.4,Bangladesh,Scotland,Fahima Khatun,Nigar Sultana Joty,Saskia Horley,1,0,0,0,0,0,0,,,0,1,20,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm offbreak,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,1,19.5,Bangladesh,Scotland,Nigar Sultana Joty,Fahima Khatun,Saskia Horley,1,0,0,0,0,0,0,caught,Nigar Sultana Joty,1,1,20,0,1,0,0,0,0,0,1,29,Right-hand bat,right arm offbreak,Spin,,,,,Kathryn Bryce
1432422,2024,10/3/2024,Sharjah Cricket Stadium,1,19.6,Bangladesh,Scotland,Rabeya Khan,Fahima Khatun,Saskia Horley,1,0,0,0,0,0,0,,,0,1,20,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm offbreak,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,0.1,Scotland,Bangladesh,Saskia Horley,Sarah Bryce,Marufa Akter,0,0,0,0,0,0,0,,,0,0,1,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm medium fast,Pace,,,,DEFENDED,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,0.2,Scotland,Bangladesh,Saskia Horley,Sarah Bryce,Marufa Akter,0,0,0,0,0,0,0,,,0,0,1,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm medium fast,Pace,,,,DEFENDED,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,0.3,Scotland,Bangladesh,Saskia Horley,Sarah Bryce,Marufa Akter,0,0,0,0,0,0,0,,,0,0,1,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm medium fast,Pace,,,,COVER_DRIVE,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,0.4,Scotland,Bangladesh,Saskia Horley,Sarah Bryce,Marufa Akter,4,0,0,0,0,0,0,,,0,4,1,0,0,0,0,1,0,0,5,0,Right-hand bat,right arm medium fast,Pace,,,,UPPER_CUT,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,0.5,Scotland,Bangladesh,Saskia Horley,Sarah Bryce,Marufa Akter,0,0,0,0,0,0,0,,,0,0,1,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm medium fast,Pace,,,,UPPER_CUT,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,0.6,Scotland,Bangladesh,Saskia Horley,Sarah Bryce,Marufa Akter,0,1,1,0,0,0,0,,,0,1,1,0,0,0,0,0,0,0,0,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,0.6,Scotland,Bangladesh,Saskia Horley,Sarah Bryce,Marufa Akter,0,1,1,0,0,0,0,,,0,1,1,0,0,0,0,0,0,0,0,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,0.6,Scotland,Bangladesh,Saskia Horley,Sarah Bryce,Marufa Akter,0,0,0,0,0,0,0,,,0,0,1,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,1.1,Scotland,Bangladesh,Saskia Horley,Sarah Bryce,Marufa Akter,0,0,0,0,0,0,0,,,0,0,2,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,1.2,Scotland,Bangladesh,Sarah Bryce,Saskia Horley,Nahida Akter,1,0,0,0,0,0,0,,,0,1,2,0,1,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,Spin,,,,DEFENDED,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,1.3,Scotland,Bangladesh,Saskia Horley,Sarah Bryce,Nahida Akter,1,0,0,0,0,0,0,,,0,1,2,0,1,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,Spin,,,,CUT_SHOT,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,1.4,Scotland,Bangladesh,Sarah Bryce,Saskia Horley,Nahida Akter,0,0,0,0,0,0,0,,,0,0,2,1,0,0,0,0,0,0,0,0,Right-hand bat,slow left arm orthodox,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,1.5,Scotland,Bangladesh,Saskia Horley,Sarah Bryce,Nahida Akter,4,0,0,0,0,0,0,,,0,4,2,0,0,0,0,1,0,0,5,0,Right-hand bat,slow left arm orthodox,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,1.6,Scotland,Bangladesh,Saskia Horley,Sarah Bryce,Nahida Akter,0,0,0,0,0,0,0,,,0,0,2,1,0,0,0,0,0,0,0,0,Right-hand bat,slow left arm orthodox,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,2.1,Scotland,Bangladesh,Saskia Horley,Sarah Bryce,Fahima Khatun,0,0,0,0,0,0,0,,,0,0,3,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,2.2,Scotland,Bangladesh,Saskia Horley,Sarah Bryce,Fahima Khatun,0,0,0,0,0,0,0,,,0,0,3,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,2.3,Scotland,Bangladesh,Saskia Horley,Sarah Bryce,Fahima Khatun,0,0,0,0,0,0,0,stumped,Saskia Horley,1,0,3,1,0,0,0,0,0,0,-2,25,Right-hand bat,right arm leg break,Spin,,,,,Nigar Sultana Joty
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,2.4,Scotland,Bangladesh,Kathryn Bryce,Sarah Bryce,Fahima Khatun,1,0,0,0,0,0,0,,,0,1,3,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm leg break,Spin,,,,FLICK,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,2.5,Scotland,Bangladesh,Sarah Bryce,Kathryn Bryce,Fahima Khatun,1,0,0,0,0,0,0,,,0,1,3,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm leg break,Spin,,,,ON_DRIVE,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,2.6,Scotland,Bangladesh,Kathryn Bryce,Sarah Bryce,Fahima Khatun,0,0,0,0,0,0,0,,,0,0,3,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm leg break,Spin,,,,DEFENDED,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,3.1,Scotland,Bangladesh,Sarah Bryce,Kathryn Bryce,Nahida Akter,1,0,0,0,0,0,0,,,0,1,4,0,1,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,Spin,,,,DEFENDED,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,3.2,Scotland,Bangladesh,Kathryn Bryce,Sarah Bryce,Nahida Akter,1,0,0,0,0,0,0,,,0,1,4,0,1,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,Spin,,,,DEFENDED,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,3.3,Scotland,Bangladesh,Sarah Bryce,Kathryn Bryce,Nahida Akter,1,0,0,0,0,0,0,,,0,1,4,0,1,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,Spin,,,,FLICK,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,3.4,Scotland,Bangladesh,Kathryn Bryce,Sarah Bryce,Nahida Akter,0,0,0,0,0,0,0,,,0,0,4,1,0,0,0,0,0,0,0,0,Right-hand bat,slow left arm orthodox,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,3.5,Scotland,Bangladesh,Kathryn Bryce,Sarah Bryce,Nahida Akter,1,0,0,0,0,0,0,,,0,1,4,0,1,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,3.6,Scotland,Bangladesh,Kathryn Bryce,Sarah Bryce,Nahida Akter,0,0,0,0,0,0,0,,,0,0,4,1,0,0,0,0,0,0,0,0,Right-hand bat,slow left arm orthodox,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,4.1,Scotland,Bangladesh,Kathryn Bryce,Sarah Bryce,Fahima Khatun,1,0,0,0,0,0,0,,,0,1,5,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,4.2,Scotland,Bangladesh,Sarah Bryce,Kathryn Bryce,Fahima Khatun,1,0,0,0,0,0,0,,,0,1,5,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,4.3,Scotland,Bangladesh,Kathryn Bryce,Sarah Bryce,Fahima Khatun,0,0,0,0,0,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,4.4,Scotland,Bangladesh,Kathryn Bryce,Sarah Bryce,Fahima Khatun,4,0,0,0,0,0,0,,,0,4,5,0,0,0,0,1,0,0,5,0,Right-hand bat,right arm leg break,Spin,,,,SWEEP_SHOT,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,4.5,Scotland,Bangladesh,Kathryn Bryce,Sarah Bryce,Fahima Khatun,0,0,0,0,0,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm leg break,Spin,,,,SWEEP_SHOT,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,4.6,Scotland,Bangladesh,Kathryn Bryce,Sarah Bryce,Fahima Khatun,4,0,0,0,0,0,0,,,0,4,5,0,0,0,0,1,0,0,5,0,Right-hand bat,right arm leg break,Spin,,,,SWEEP_SHOT,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,5.1,Scotland,Bangladesh,Sarah Bryce,Kathryn Bryce,Marufa Akter,0,0,0,0,0,0,0,,,0,0,6,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,5.2,Scotland,Bangladesh,Sarah Bryce,Kathryn Bryce,Marufa Akter,1,0,0,0,0,0,0,,,0,1,6,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,5.3,Scotland,Bangladesh,Kathryn Bryce,Sarah Bryce,Marufa Akter,1,0,0,0,0,0,0,,,0,1,6,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,5.4,Scotland,Bangladesh,Sarah Bryce,Kathryn Bryce,Marufa Akter,1,0,0,0,0,0,0,,,0,1,6,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,5.5,Scotland,Bangladesh,Kathryn Bryce,Sarah Bryce,Marufa Akter,0,0,0,0,0,0,0,,,0,0,6,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,5.6,Scotland,Bangladesh,Kathryn Bryce,Sarah Bryce,Marufa Akter,0,0,0,0,0,0,0,bowled,Kathryn Bryce,1,0,6,1,0,0,0,0,0,0,0,25,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,6.1,Scotland,Bangladesh,Ailsa Lister,Sarah Bryce,Rabeya Khan,0,0,0,0,0,0,0,,,0,0,7,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,6.2,Scotland,Bangladesh,Ailsa Lister,Sarah Bryce,Rabeya Khan,1,0,0,0,0,0,0,,,0,1,7,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,6.3,Scotland,Bangladesh,Sarah Bryce,Ailsa Lister,Rabeya Khan,0,0,0,0,0,0,0,,,0,0,7,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,6.4,Scotland,Bangladesh,Sarah Bryce,Ailsa Lister,Rabeya Khan,1,0,0,0,0,0,0,,,0,1,7,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,6.5,Scotland,Bangladesh,Sarah Bryce,Ailsa Lister,Rabeya Khan,1,0,0,0,0,0,0,,,0,1,7,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,6.6,Scotland,Bangladesh,Ailsa Lister,Sarah Bryce,Rabeya Khan,0,0,0,0,0,0,0,,,0,0,7,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,7.1,Scotland,Bangladesh,Sarah Bryce,Ailsa Lister,Fahima Khatun,0,0,0,0,0,0,0,,,0,0,8,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,7.2,Scotland,Bangladesh,Sarah Bryce,Ailsa Lister,Fahima Khatun,1,0,0,0,0,0,0,,,0,1,8,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,7.3,Scotland,Bangladesh,Ailsa Lister,Sarah Bryce,Fahima Khatun,1,0,0,0,0,0,0,,,0,1,8,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,7.4,Scotland,Bangladesh,Ailsa Lister,Sarah Bryce,Fahima Khatun,0,0,0,0,0,0,0,,,0,0,8,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,7.5,Scotland,Bangladesh,Sarah Bryce,Ailsa Lister,Fahima Khatun,1,0,0,0,0,0,0,,,0,1,8,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,7.6,Scotland,Bangladesh,Ailsa Lister,Sarah Bryce,Fahima Khatun,1,0,0,0,0,0,0,,,0,1,8,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,8.1,Scotland,Bangladesh,Ailsa Lister,Sarah Bryce,Rabeya Khan,2,0,0,0,0,0,0,,,0,2,9,0,0,1,0,0,0,0,2,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,8.2,Scotland,Bangladesh,Ailsa Lister,Sarah Bryce,Rabeya Khan,0,0,0,0,0,0,0,,,0,0,9,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,8.3,Scotland,Bangladesh,Ailsa Lister,Sarah Bryce,Rabeya Khan,0,0,0,0,0,0,0,,,0,0,9,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,8.4,Scotland,Bangladesh,Ailsa Lister,Sarah Bryce,Rabeya Khan,1,0,0,0,0,0,0,,,0,1,9,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,8.5,Scotland,Bangladesh,Sarah Bryce,Ailsa Lister,Rabeya Khan,1,0,0,0,0,0,0,,,0,1,9,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,8.6,Scotland,Bangladesh,Ailsa Lister,Sarah Bryce,Rabeya Khan,4,0,0,0,0,0,0,,,0,4,9,0,0,0,0,1,0,0,5,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,9.1,Scotland,Bangladesh,Sarah Bryce,Ailsa Lister,Mst. Ritu Moni,1,0,0,0,0,0,0,,,0,1,10,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,9.2,Scotland,Bangladesh,Ailsa Lister,Sarah Bryce,Mst. Ritu Moni,1,0,0,0,0,0,0,,,0,1,10,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,9.3,Scotland,Bangladesh,Sarah Bryce,Ailsa Lister,Mst. Ritu Moni,0,0,0,0,0,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,9.4,Scotland,Bangladesh,Sarah Bryce,Ailsa Lister,Mst. Ritu Moni,1,0,0,0,0,0,0,,,0,1,10,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,9.5,Scotland,Bangladesh,Sarah Bryce,Ailsa Lister,Mst. Ritu Moni,0,0,0,0,0,0,0,caught,Ailsa Lister,1,0,10,1,0,0,0,0,0,0,0,25,Right-hand bat,right arm medium fast,Pace,,,,,Rabeya Khan
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,9.6,Scotland,Bangladesh,Priyanaz Chatterji,Sarah Bryce,Mst. Ritu Moni,0,0,0,0,0,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,10.1,Scotland,Bangladesh,Sarah Bryce,Priyanaz Chatterji,Shorna Akter,1,0,0,0,0,0,0,,,0,1,11,0,1,0,0,0,0,0,1,0,Right-hand bat,legbreak,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,10.2,Scotland,Bangladesh,Priyanaz Chatterji,Sarah Bryce,Shorna Akter,1,0,0,0,0,0,0,,,0,1,11,0,1,0,0,0,0,0,1,0,Right-hand bat,legbreak,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,10.3,Scotland,Bangladesh,Sarah Bryce,Abtaha Maqsood,Shorna Akter,1,0,0,0,0,0,0,,,0,1,11,0,1,0,0,0,0,0,1,0,Right-hand bat,legbreak,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,10.4,Scotland,Bangladesh,Priyanaz Chatterji,Sarah Bryce,Shorna Akter,1,0,0,0,0,0,0,,,0,1,11,0,1,0,0,0,0,0,1,0,Right-hand bat,legbreak,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,10.5,Scotland,Bangladesh,Sarah Bryce,Priyanaz Chatterji,Shorna Akter,2,0,0,0,0,0,0,,,0,2,11,0,0,1,0,0,0,0,2,0,Right-hand bat,legbreak,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,10.6,Scotland,Bangladesh,Sarah Bryce,Priyanaz Chatterji,Shorna Akter,4,0,0,0,0,0,0,,,0,4,11,0,0,0,0,1,0,0,5,0,Right-hand bat,legbreak,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,11.1,Scotland,Bangladesh,Priyanaz Chatterji,Sarah Bryce,Mst. Ritu Moni,1,0,0,0,0,0,0,,,0,1,12,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,11.2,Scotland,Bangladesh,Sarah Bryce,Priyanaz Chatterji,Mst. Ritu Moni,1,0,0,0,0,0,0,,,0,1,12,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,11.3,Scotland,Bangladesh,Priyanaz Chatterji,Sarah Bryce,Mst. Ritu Moni,1,0,0,0,0,0,0,,,0,1,12,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,11.4,Scotland,Bangladesh,Sarah Bryce,Priyanaz Chatterji,Mst. Ritu Moni,1,0,0,0,0,0,0,,,0,1,12,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,11.5,Scotland,Bangladesh,Priyanaz Chatterji,Sarah Bryce,Mst. Ritu Moni,1,0,0,0,0,0,0,,,0,1,12,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,11.6,Scotland,Bangladesh,Sarah Bryce,Priyanaz Chatterji,Mst. Ritu Moni,1,0,0,0,0,0,0,,,0,1,12,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm medium fast,Pace,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,12.1,Scotland,Bangladesh,Sarah Bryce,Priyanaz Chatterji,Mst. Ritu Moni,0,0,0,0,0,0,0,run out,Priyanaz Chatterji,1,0,13,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm medium fast,Pace,,,,,Marufa Akter
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,12.2,Scotland,Bangladesh,Sarah Bryce,Darcey Carter,Nahida Akter,1,0,0,0,0,0,0,,,0,1,13,0,1,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,12.3,Scotland,Bangladesh,Darcey Carter,Sarah Bryce,Nahida Akter,0,0,0,0,0,0,0,,,0,0,13,1,0,0,0,0,0,0,0,0,Right-hand bat,slow left arm orthodox,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,12.4,Scotland,Bangladesh,Darcey Carter,Sarah Bryce,Nahida Akter,0,0,0,0,0,0,0,,,0,0,13,1,0,0,0,0,0,0,0,0,Right-hand bat,slow left arm orthodox,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,12.5,Scotland,Bangladesh,Darcey Carter,Sarah Bryce,Nahida Akter,1,0,0,0,0,0,0,,,0,1,13,0,1,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,12.6,Scotland,Bangladesh,Sarah Bryce,Darcey Carter,Nahida Akter,1,0,0,0,0,0,0,,,0,1,13,0,1,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,13.1,Scotland,Bangladesh,Sarah Bryce,Darcey Carter,Rabeya Khan,0,0,0,0,0,0,0,,,0,0,14,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,13.2,Scotland,Bangladesh,Sarah Bryce,Darcey Carter,Rabeya Khan,1,0,0,0,0,0,0,,,0,1,14,0,1,0,0,0,0,0,1,0,Right-hand bat,right arm leg break,Spin,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,13.3,Scotland,Bangladesh,Darcey Carter,Sarah Bryce,Rabeya Khan,0,0,0,0,0,0,0,,,0,0,14,1,0,0,0,0,0,0,0,0,Right-hand bat,right arm leg break,Spin,,,,,
